<Source>10Node9e</Source>
<Destination>9Node0e</Destination>
<Roads>
Road0e; 10Node0e; 10Node4e; 44
Road157e; normal
Road158e; heavy
Road159e; low
Road160e; heavy
Road161e; heavy
Road162e; normal
Road163e; normal
Road164e; low
Road165e; heavy
Road166e; normal
</Day>
<Day>
Road0e; normal
Road1e; normal
Road2e; heavy
Road3e; normal
Road4e; normal
Road5e; normal
Road6e; normal
Road7e; normal
Road8e; normal
Road9e; normal
Road10e; normal
Road11e; normal
Road12e; low
Road13e; normal
Road14e; heavy
Road15e; normal
Road16e; low
Road17e; low
Road18e; normal
Road19e; heavy
Road20e; normal
Road21e; normal
Road22e; normal
Road23e; heavy
Road24e; normal
Road25e; normal
Road26e; normal
Road27e; low
Road28e; low
Road29e; heavy
Road30e; normal
Road31e; normal
Road32e; low
Road33e; low
Road34e; normal
Road35e; low
Road36e; low
Road37e; heavy
Road38e; low
Road39e; normal
Road40e; low
Road41e; normal
Road42e; low
Road43e; heavy
Road44e; normal
Road45e; normal
Road46e; normal
Road47e; low
Road48e; low
Road49e; normal
Road50e; normal
Road51e; normal
Road52e; normal
Road53e; heavy
Road54e; normal
Road55e; normal
Road56e; normal
Road57e; heavy
Road58e; normal
Road59e; normal
Road60e; normal
Road61e; heavy
Road62e; low
Road63e; heavy
Road64e; normal
Road65e; heavy
Road66e; normal
Road67e; normal
Road68e; normal
Road69e; normal
Road70e; low
Road71e; normal
Road72e; normal
Road73e; normal
Road74e; normal
Road75e; low
Road76e; normal
Road77e; heavy
Road78e; heavy
Road79e; normal
Road80e; heavy
Road81e; low
Road82e; low
Road83e; heavy
Road84e; low
Road85e; heavy
Road86e; normal
Road87e; normal
Road88e; normal
Road89e; normal
Road90e; normal
Road91e; normal
Road92e; heavy
Road93e; normal
Road94e; low
Road95e; low
Road96e; normal
Road97e; normal
Road98e; low
Road99e; low
Road100e; heavy
Road101e; normal
Road102e; heavy
Road103e; normal
Road104e; normal
Road105e; low
Road106e; normal
Road107e; normal
Road108e; low
Road109e; heavy
Road110e; normal
Road111e; low
Road112e; heavy
Road113e; low
Road114e; heavy
Road115e; normal
Road116e; normal
Road117e; normal
Road118e; normal
Road119e; heavy
Road120e; low
Road121e; heavy
Road122e; low
Road123e; normal
Road124e; low
Road125e; heavy
Road126e; normal
Road127e; normal
Road128e; normal
Road129e; low
Road130e; low
Road131e; normal
Road132e; low
Road133e; low
Road134e; normal
Road135e; normal
Road136e; normal
Road137e; low
Road138e; low
Road139e; heavy
Road140e; normal
Road141e; normal
Road142e; low
Road143e; low
Road144e; normal
Road145e; normal
Road146e; low
Road147e; normal
Road148e; normal
Road149e; low
Road150e; normal
Road151e; normal
Road152e; heavy
Road153e; low
Road154e; heavy
Road155e; normal
Road156e; normal
Road157e; normal
Road158e; heavy
Road159e; normal
Road160e; heavy
Road161e; low
Road162e; normal
Road163e; normal
Road164e; low
Road165e; low
Road166e; normal
</Day>
<Day>
Road0e; heavy
Road1e; heavy
Road2e; low
Road3e; heavy
Road4e; normal
Road5e; low
Road6e; normal
Road7e; normal
Road8e; normal
Road9e; normal
Road10e; low
Road11e; normal
Road12e; normal
Road13e; low
Road14e; heavy
Road15e; normal
Road16e; normal
Road17e; low
Road18e; low
Road19e; normal
Road20e; normal
Road21e; low
Road22e; normal
Road23e; normal
Road24e; normal
Road25e; low
Road26e; normal
Road27e; low
Road28e; normal
Road29e; heavy
Road30e; low
Road31e; normal
Road32e; normal
Road33e; heavy
Road34e; normal
Road35e; low
Road36e; normal
Road37e; normal
Road38e; normal
Road39e; low
Road40e; low
Road41e; normal
Road42e; low
Road43e; heavy
Road44e; low
Road45e; heavy
Road46e; normal
Road47e; heavy
Road48e; low
Road49e; normal
Road50e; normal
Road51e; low
Road52e; normal
Road53e; heavy
Road54e; normal
Road55e; normal
Road56e; heavy
Road57e; normal
Road58e; low
Road59e; low
Road60e; heavy
Road61e; low
Road62e; normal
Road63e; heavy
Road64e; low
Road65e; normal
Road66e; normal
Road67e; low
Road68e; low
Road69e; normal
Road70e; low
Road71e; normal
Road72e; normal
Road73e; low
Road74e; normal
Road75e; low
Road76e; normal
Road77e; heavy
Road78e; heavy
Road79e; normal
Road80e; heavy
Road81e; low
Road82e; low
Road83e; low
Road84e; low
Road85e; low
Road86e; normal
Road87e; low
Road88e; low
Road89e; heavy
Road90e; normal
Road91e; normal
Road92e; heavy
Road93e; normal
Road94e; normal
Road95e; low
Road96e; normal
Road97e; normal
Road98e; low
Road99e; normal
Road100e; normal
Road101e; normal
Road102e; normal
Road103e; normal
Road104e; low
Road105e; normal
Road106e; low
Road107e; heavy
Road108e; low
Road109e; normal
Road110e; normal
Road111e; low
Road112e; low
Road113e; normal
Road114e; low
Road115e; normal
Road116e; normal
Road117e; low
Road118e; normal
Road119e; normal
Road120e; normal
Road121e; normal
Road122e; low
Road123e; low
Road124e; low
Road125e; normal
Road126e; low
Road127e; low
Road128e; low
Road129e; low
Road130e; normal
Road131e; normal
Road132e; low
Road133e; normal
Road134e; heavy
Road135e; normal
Road136e; low
Road137e; normal
Road138e; normal
Road139e; normal
Road140e; heavy
Road141e; normal
Road142e; normal
Road143e; normal
Road144e; heavy
Road145e; normal
Road146e; low
Road147e; heavy
Road148e; low
Road149e; normal
Road150e; heavy
Road151e; normal
Road152e; low
Road153e; low
Road154e; normal
Road155e; normal
Road156e; normal
Road157e; low
Road158e; low
Road159e; normal
Road160e; low
Road161e; heavy
Road162e; normal
Road163e; low
Road164e; heavy
Road165e; normal
Road166e; heavy
</Day>
<Day>
Road0e; normal
Road1e; low
Road2e; normal
Road3e; heavy
Road4e; heavy
Road5e; heavy
Road6e; normal
Road7e; normal
Road8e; low
Road9e; normal
Road10e; normal
Road11e; heavy
Road12e; normal
Road13e; low
Road14e; normal
Road15e; low
Road16e; heavy
Road17e; low
Road18e; normal
Road19e; normal
Road20e; normal
Road21e; low
Road22e; normal
Road23e; normal
Road24e; normal
Road25e; normal
Road26e; normal
Road27e; normal
Road28e; heavy
Road29e; heavy
Road30e; normal
Road31e; normal
Road32e; low
Road33e; normal
Road34e; normal
Road35e; normal
Road36e; low
Road37e; normal
Road38e; heavy
Road39e; normal
Road40e; low
Road41e; normal
Road42e; normal
Road43e; low
Road44e; normal
Road45e; low
Road46e; heavy
Road47e; normal
Road48e; heavy
Road49e; normal
Road50e; low
Road51e; low
Road52e; low
Road53e; low
Road54e; normal
Road55e; normal
Road56e; low
Road57e; normal
Road58e; normal
Road59e; low
Road60e; heavy
Road61e; normal
Road62e; heavy
Road63e; heavy
Road64e; normal
Road65e; normal
Road66e; heavy
Road67e; normal
Road68e; low
Road69e; heavy
Road70e; normal
Road71e; heavy
Road72e; low
Road73e; normal
Road74e; normal
Road75e; normal
Road76e; low
Road77e; normal
Road78e; low
Road79e; normal
Road80e; normal
Road81e; normal
Road82e; heavy
Road83e; normal
Road84e; normal
Road85e; low
Road86e; heavy
Road87e; low
Road88e; low
Road89e; normal
Road90e; normal
Road91e; low
Road92e; heavy
Road93e; heavy
Road94e; normal
Road95e; normal
Road96e; normal
Road97e; normal
Road98e; heavy
Road99e; normal
Road100e; low
Road101e; low
Road102e; low
Road103e; low
Road104e; normal
Road105e; heavy
Road106e; normal
Road107e; normal
Road108e; low
Road109e; normal
Road110e; normal
Road111e; low
Road112e; low
Road113e; heavy
Road114e; heavy
Road115e; heavy
Road116e; heavy
Road117e; low
Road118e; low
Road119e; low
Road120e; low
Road121e; normal
Road122e; normal
Road123e; low
Road124e; normal
Road125e; normal
Road126e; normal
Road127e; low
Road128e; normal
Road129e; normal
Road130e; normal
Road131e; normal
Road132e; heavy
Road133e; heavy
Road134e; low
Road135e; low
Road136e; low
Road137e; normal
Road138e; normal
Road139e; normal
Road140e; heavy
Road141e; normal
Road142e; normal
Road143e; heavy
Road144e; normal
Road145e; normal
Road146e; normal
Road147e; normal
Road148e; low
Road149e; low
Road150e; normal
Road151e; normal
Road152e; heavy
Road153e; heavy
Road154e; low
Road155e; normal
Road156e; normal
Road157e; low
Road158e; low
Road159e; normal
Road160e; normal
Road161e; heavy
Road162e; heavy
Road163e; normal
Road164e; normal
Road165e; normal
Road166e; low
</Day>
<Day>
Road0e; heavy
Road1e; normal
Road2e; normal
Road3e; normal
Road4e; heavy
Road5e; normal
Road6e; normal
Road7e; normal
Road8e; normal
Road9e; normal
Road10e; normal
Road11e; heavy
Road12e; low
Road13e; low
Road14e; normal
Road15e; normal
Road16e; heavy
Road17e; low
Road18e; low
Road19e; normal
Road20e; normal
Road21e; heavy
Road22e; heavy
Road23e; heavy
Road24e; normal
Road25e; normal
Road26e; normal
Road27e; low
Road28e; normal
Road29e; normal
Road30e; normal
Road31e; normal
Road32e; normal
Road33e; low
Road34e; normal
Road35e; heavy
Road36e; normal
Road37e; low
Road38e; heavy
Road39e; normal
Road40e; low
Road41e; normal
Road42e; normal
Road43e; normal
Road44e; normal
Road45e; low
Road46e; low
Road47e; normal
Road48e; normal
Road49e; low
Road50e; normal
Road51e; normal
Road52e; normal
Road53e; normal
Road54e; low
Road55e; low
Road56e; normal
Road57e; low
Road58e; normal
Road59e; heavy
Road60e; low
Road61e; low
Road62e; low
Road63e; normal
Road64e; low
Road65e; low
Road66e; low
Road67e; low
Road68e; heavy
Road69e; normal
Road70e; normal
Road71e; normal
Road72e; low
Road73e; heavy
Road74e; heavy
Road75e; low
Road76e; normal
Road77e; normal
Road78e; heavy
Road79e; normal
Road80e; low
Road81e; low
Road82e; normal
Road83e; low
Road84e; low
Road85e; low
Road86e; normal
Road87e; normal
Road88e; normal
Road89e; normal
Road90e; heavy
Road91e; heavy
Road92e; low
Road93e; heavy
Road94e; low
Road95e; low
Road96e; low
Road97e; normal
Road98e; low
Road99e; heavy
Road100e; normal
Road101e; normal
Road102e; normal
Road103e; low
Road104e; low
Road105e; low
Road106e; low
Road107e; heavy
Road108e; normal
Road109e; normal
Road110e; heavy
Road111e; low
Road112e; low
Road113e; heavy
Road114e; normal
Road115e; normal
Road116e; normal
Road117e; heavy
Road118e; heavy
Road119e; normal
Road120e; normal
Road121e; normal
Road122e; low
Road123e; low
Road124e; normal
Road125e; low
Road126e; low
Road127e; normal
Road128e; normal
Road129e; normal
Road130e; normal
Road131e; normal
Road132e; low
Road133e; normal
Road134e; low
Road135e; normal
Road136e; low
Road137e; normal
Road138e; normal
Road139e; normal
Road140e; normal
Road141e; heavy
Road142e; low
Road143e; normal
Road144e; normal
Road145e; low
Road146e; normal
Road147e; low
Road148e; normal
Road149e; low
Road150e; normal
Road151e; normal
Road152e; normal
Road153e; low
Road154e; normal
Road155e; normal
Road156e; heavy
Road157e; heavy
Road158e; normal
Road159e; heavy
Road160e; normal
Road161e; heavy
Road162e; low
Road163e; normal
Road164e; normal
Road165e; low
Road166e; normal
</Day>
<Day>
Road0e; low
Road1e; heavy
Road2e; low
Road3e; low
Road4e; heavy
Road5e; low
Road6e; normal
Road7e; normal
Road8e; heavy
Road9e; normal
Road10e; normal
Road11e; normal
Road12e; normal
Road13e; heavy
Road14e; heavy
Road15e; heavy
Road16e; low
Road17e; normal
Road18e; low
Road19e; low
Road20e; normal
Road21e; low
Road22e; normal
Road23e; heavy
Road24e; normal
Road25e; normal
Road26e; heavy
Road27e; low
Road28e; low
Road29e; normal
Road30e; low
Road31e; normal
Road32e; normal
Road33e; low
Road34e; normal
Road35e; heavy
Road36e; low
Road37e; low
Road38e; normal
Road39e; normal
Road40e; low
Road41e; normal
Road42e; normal
Road43e; heavy
Road44e; normal
Road45e; normal
Road46e; normal
Road47e; low
Road48e; normal
Road49e; heavy
Road50e; normal
Road51e; low
Road52e; heavy
Road53e; heavy
Road54e; heavy
Road55e; low
Road56e; low
Road57e; heavy
Road58e; normal
Road59e; low
Road60e; normal
Road61e; normal
Road62e; low
Road63e; normal
Road64e; low
Road65e; low
Road66e; heavy
Road67e; heavy
Road68e; low
Road69e; normal
Road70e; low
Road71e; normal
Road72e; normal
Road73e; heavy
Road74e; normal
Road75e; normal
Road76e; heavy
Road77e; low
Road78e; normal
Road79e; normal
Road80e; heavy
Road81e; low
Road82e; heavy
Road83e; low
Road84e; heavy
Road85e; heavy
Road86e; low
Road87e; normal
Road88e; heavy
Road89e; heavy
Road90e; normal
Road91e; normal
Road92e; normal
Road93e; low
Road94e; normal
Road95e; heavy
Road96e; normal
Road97e; low
Road98e; heavy
Road99e; low
Road100e; heavy
Road101e; normal
Road102e; low
Road103e; normal
Road104e; heavy
Road105e; heavy
Road106e; normal
Road107e; normal
Road108e; low
Road109e; heavy
Road110e; normal
Road111e; low
Road112e; normal
Road113e; normal
Road114e; heavy
Road115e; normal
Road116e; normal
Road117e; low
Road118e; normal
Road119e; normal
Road120e; normal
Road121e; normal
Road122e; low
Road123e; heavy
Road124e; normal
Road125e; low
Road126e; heavy
Road127e; low
Road128e; low
Road129e; low
Road130e; low
Road131e; low
Road132e; low
Road133e; normal
Road134e; low
Road135e; low
Road136e; normal
Road137e; heavy
Road138e; heavy
Road139e; normal
Road140e; normal
Road141e; normal
Road142e; low
Road143e; low
Road144e; heavy
Road145e; normal
Road146e; normal
Road147e; normal
Road148e; low
Road149e; low
Road150e; heavy
Road151e; normal
Road152e; normal
Road153e; low
Road154e; normal
Road155e; low
Road156e; normal
Road157e; low
Road158e; heavy
Road159e; normal
Road160e; normal
Road161e; low
Road162e; normal
Road163e; heavy
Road164e; low
Road165e; normal
Road166e; normal
</Day>
<Day>
Road0e; heavy
Road1e; heavy
Road2e; heavy
Road3e; normal
Road4e; low
Road5e; low
Road6e; normal
Road7e; normal
Road8e; low
Road9e; normal
Road10e; low
Road11e; normal
Road12e; normal
Road13e; normal
Road14e; normal
Road15e; normal
Road16e; heavy
Road17e; low
Road18e; normal
Road19e; low
Road20e; normal
Road21e; heavy
Road22e; normal
Road23e; low
Road24e; normal
Road25e; normal
Road26e; normal
Road27e; normal
Road28e; low
Road29e; low
Road30e; normal
Road31e; normal
Road32e; heavy
Road33e; low
Road34e; normal
Road35e; normal
Road36e; low
Road37e; low
Road38e; normal
Road39e; heavy
Road40e; heavy
Road41e; normal
Road42e; normal
Road43e; low
Road44e; heavy
Road45e; low
Road46e; low
Road47e; heavy
Road48e; low
Road49e; low
Road50e; normal
Road51e; low
Road52e; heavy
Road53e; normal
Road54e; heavy
Road55e; normal
Road56e; heavy
Road57e; heavy
Road58e; normal
Road59e; heavy
Road60e; low
Road61e; heavy
Road62e; low
Road63e; heavy
Road64e; normal
Road65e; low
Road66e; normal
Road67e; low
Road68e; low
Road69e; normal
Road70e; low
Road71e; normal
Road72e; heavy
Road73e; heavy
Road74e; normal
Road75e; low
Road76e; normal
Road77e; normal
Road78e; normal
Road79e; heavy
Road80e; normal
Road81e; normal
Road82e; normal
Road83e; normal
Road84e; heavy
Road85e; low
Road86e; normal
Road87e; normal
Road88e; low
Road89e; normal
Road90e; normal
Road91e; normal
Road92e; heavy
Road93e; normal
Road94e; low
Road95e; heavy
Road96e; normal
Road97e; normal
Road98e; normal
Road99e; heavy
Road100e; low
Road101e; low
Road102e; low
Road103e; low
Road104e; normal
Road105e; heavy
Road106e; low
Road107e; normal
Road108e; normal
Road109e; normal
Road110e; normal
Road111e; low
Road112e; low
Road113e; normal
Road114e; heavy
Road115e; normal
Road116e; normal
Road117e; normal
Road118e; normal
Road119e; normal
Road120e; normal
Road121e; normal
Road122e; normal
Road123e; heavy
Road124e; normal
Road125e; low
Road126e; normal
Road127e; low
Road128e; heavy
Road129e; normal
Road130e; normal
Road131e; heavy
Road132e; low
Road133e; heavy
Road134e; low
Road135e; normal
Road136e; low
Road137e; normal
Road138e; normal
Road139e; heavy
Road140e; normal
Road141e; normal
Road142e; low
Road143e; normal
Road144e; normal
Road145e; normal
Road146e; normal
Road147e; low
Road148e; normal
Road149e; low
Road150e; normal
Road151e; normal
Road152e; low
Road153e; heavy
Road154e; normal
Road155e; normal
Road156e; normal
Road157e; low
Road158e; low
Road159e; normal
Road160e; heavy
Road161e; normal
Road162e; normal
Road163e; normal
Road164e; normal
Road165e; low
Road166e; normal
</Day>
<Day>
Road0e; low
Road1e; heavy
Road2e; heavy
Road3e; normal
Road4e; normal
Road5e; heavy
Road6e; normal
Road7e; low
Road8e; low
Road9e; normal
Road10e; low
Road11e; normal
Road12e; low
Road13e; low
Road14e; normal
Road15e; normal
Road16e; normal
Road17e; low
Road18e; heavy
Road19e; low
Road20e; normal
Road21e; low
Road22e; normal
Road23e; heavy
Road24e; normal
Road25e; normal
Road26e; heavy
Road27e; normal
Road28e; low
Road29e; low
Road30e; normal
Road31e; normal
Road32e; normal
Road33e; low
Road34e; normal
Road35e; normal
Road36e; normal
Road37e; normal
Road38e; heavy
Road39e; normal
Road40e; low
Road41e; normal
Road42e; heavy
Road43e; low
Road44e; normal
Road45e; normal
Road46e; low
Road47e; low
Road48e; normal
Road49e; heavy
Road50e; normal
Road51e; normal
Road52e; heavy
Road53e; normal
Road54e; normal
Road55e; normal
Road56e; heavy
Road57e; low
Road58e; normal
Road59e; low
Road60e; heavy
Road61e; low
Road62e; normal
Road63e; low
Road64e; heavy
Road65e; low
Road66e; low
Road67e; normal
Road68e; heavy
Road69e; normal
Road70e; low
Road71e; normal
Road72e; heavy
Road73e; heavy
Road74e; heavy
Road75e; low
Road76e; normal
Road77e; low
Road78e; heavy
Road79e; normal
Road80e; normal
Road81e; low
Road82e; heavy
Road83e; normal
Road84e; low
Road85e; normal
Road86e; normal
Road87e; normal
Road88e; normal
Road89e; normal
Road90e; normal
Road91e; heavy
Road92e; normal
Road93e; low
Road94e; heavy
Road95e; normal
Road96e; normal
Road97e; heavy
Road98e; heavy
Road99e; normal
Road100e; low
Road101e; low
Road102e; normal
Road103e; normal
Road104e; low
Road105e; normal
Road106e; low
Road107e; normal
Road108e; normal
Road109e; heavy
Road110e; normal
Road111e; normal
Road112e; normal
Road113e; normal
Road114e; heavy
Road115e; low
Road116e; normal
Road117e; normal
Road118e; normal
Road119e; normal
Road120e; normal
Road121e; normal
Road122e; low
Road123e; normal
Road124e; low
Road125e; normal
Road126e; normal
Road127e; low
Road128e; low
Road129e; low
Road130e; low
Road131e; normal
Road132e; normal
Road133e; normal
Road134e; normal
Road135e; low
Road136e; heavy
Road137e; normal
Road138e; normal
Road139e; normal
Road140e; normal
Road141e; normal
Road142e; heavy
Road143e; low
Road144e; low
Road145e; normal
Road146e; normal
Road147e; low
Road148e; normal
Road149e; low
Road150e; normal
Road151e; heavy
Road152e; heavy
Road153e; normal
Road154e; low
Road155e; normal
Road156e; heavy
Road157e; heavy
Road158e; heavy
Road159e; normal
Road160e; heavy
Road161e; heavy
Road162e; normal
Road163e; normal
Road164e; normal
Road165e; normal
Road166e; low
</Day>
<Day>
Road0e; heavy
Road1e; low
Road2e; heavy
Road3e; low
Road4e; heavy
Road5e; low
Road6e; low
Road7e; normal
Road8e; normal
Road9e; normal
Road10e; normal
Road11e; normal
Road12e; normal
Road13e; heavy
Road14e; normal
Road15e; low
Road16e; low
Road17e; low
Road18e; heavy
Road19e; normal
Road20e; normal
Road21e; normal
Road22e; heavy
Road23e; low
Road24e; normal
Road25e; normal
Road26e; normal
Road27e; normal
Road28e; normal
Road29e; low
Road30e; normal
Road31e; normal
Road32e; low
Road33e; normal
Road34e; normal
Road35e; low
Road36e; normal
Road37e; normal
Road38e; normal
Road39e; low
Road40e; normal
Road41e; normal
Road42e; normal
Road43e; heavy
Road44e; normal
Road45e; normal
Road46e; heavy
Road47e; heavy
Road48e; normal
Road49e; heavy
Road50e; low
Road51e; normal
Road52e; normal
Road53e; low
Road54e; heavy
Road55e; normal
Road56e; normal
Road57e; low
Road58e; normal
Road59e; heavy
Road60e; normal
Road61e; normal
Road62e; low
Road63e; heavy
Road64e; normal
Road65e; low
Road66e; heavy
Road67e; heavy
Road68e; normal
Road69e; normal
Road70e; low
Road71e; normal
Road72e; heavy
Road73e; low
Road74e; low
Road75e; normal
Road76e; normal
Road77e; normal
Road78e; heavy
Road79e; normal
Road80e; low
Road81e; low
Road82e; heavy
Road83e; heavy
Road84e; low
Road85e; heavy
Road86e; normal
Road87e; normal
Road88e; heavy
Road89e; heavy
Road90e; normal
Road91e; normal
Road92e; normal
Road93e; low
Road94e; heavy
Road95e; low
Road96e; normal
Road97e; low
Road98e; normal
Road99e; low
Road100e; normal
Road101e; heavy
Road102e; normal
Road103e; normal
Road104e; normal
Road105e; heavy
Road106e; normal
Road107e; heavy
Road108e; low
Road109e; normal
Road110e; normal
Road111e; normal
Road112e; heavy
Road113e; normal
Road114e; heavy
Road115e; low
Road116e; normal
Road117e; heavy
Road118e; heavy
Road119e; normal
Road120e; low
Road121e; low
Road122e; low
Road123e; low
Road124e; normal
Road125e; normal
Road126e; normal
Road127e; low
Road128e; heavy
Road129e; normal
Road130e; normal
Road131e; normal
Road132e; heavy
Road133e; normal
Road134e; heavy
Road135e; low
Road136e; normal
Road137e; normal
Road138e; heavy
Road139e; normal
Road140e; normal
Road141e; normal
Road142e; normal
Road143e; normal
Road144e; normal
Road145e; normal
Road146e; normal
Road147e; normal
Road148e; heavy
Road149e; low
Road150e; low
Road151e; low
Road152e; normal
Road153e; low
Road154e; normal
Road155e; heavy
Road156e; low
Road157e; heavy
Road158e; low
Road159e; normal
Road160e; low
Road161e; low
Road162e; normal
Road163e; normal
Road164e; heavy
Road165e; low
Road166e; normal
</Day>
<Day>
Road0e; normal
Road1e; normal
Road2e; normal
Road3e; normal
Road4e; normal
Road5e; low
Road6e; normal
Road7e; normal
Road8e; normal
Road9e; normal
Road10e; normal
Road11e; low
Road12e; low
Road13e; low
Road14e; low
Road15e; normal
Road16e; heavy
Road17e; low
Road18e; heavy
Road19e; heavy
Road20e; normal
Road21e; normal
Road22e; normal
Road23e; heavy
Road24e; low
Road25e; low
Road26e; normal
Road27e; normal
Road28e; normal
Road29e; normal
Road30e; low
Road31e; normal
Road32e; heavy
Road33e; normal
Road34e; heavy
Road35e; normal
Road36e; low
Road37e; low
Road38e; heavy
Road39e; normal
Road40e; low
Road41e; normal
Road42e; heavy
Road43e; normal
Road44e; low
Road45e; heavy
Road46e; heavy
Road47e; heavy
Road48e; heavy
Road49e; normal
Road50e; normal
Road51e; low
Road52e; normal
Road53e; normal
Road54e; normal
Road55e; normal
Road56e; heavy
Road57e; heavy
Road58e; normal
Road59e; heavy
Road60e; normal
Road61e; normal
Road62e; normal
Road63e; normal
Road64e; low
Road65e; low
Road66e; low
Road67e; low
Road68e; normal
Road69e; normal
Road70e; low
Road71e; normal
Road72e; normal
Road73e; heavy
Road74e; normal
Road75e; low
Road76e; low
Road77e; normal
Road78e; normal
Road79e; normal
Road80e; heavy
Road81e; heavy
Road82e; normal
Road83e; normal
Road84e; heavy
Road85e; normal
Road86e; normal
Road87e; normal
Road88e; heavy
Road89e; heavy
Road90e; normal
Road91e; heavy
Road92e; normal
Road93e; normal
Road94e; normal
Road95e; normal
Road96e; normal
Road97e; normal
Road98e; low
Road99e; normal
Road100e; normal
Road101e; low
Road102e; normal
Road103e; heavy
Road104e; low
Road105e; heavy
Road106e; normal
Road107e; heavy
Road108e; low
Road109e; normal
Road110e; normal
Road111e; low
Road112e; low
Road113e; low
Road114e; normal
Road115e; heavy
Road116e; normal
Road117e; low
Road118e; normal
Road119e; normal
Road120e; normal
Road121e; normal
Road122e; normal
Road123e; low
Road124e; normal
Road125e; heavy
Road126e; low
Road127e; low
Road128e; low
Road129e; low
Road130e; low
Road131e; normal
Road132e; heavy
Road133e; low
Road134e; normal
Road135e; normal
Road136e; low
Road137e; low
Road138e; normal
Road139e; normal
Road140e; normal
Road141e; normal
Road142e; low
Road143e; low
Road144e; normal
Road145e; normal
Road146e; low
Road147e; normal
Road148e; low
Road149e; normal
Road150e; normal
Road151e; low
Road152e; normal
Road153e; heavy
Road154e; normal
Road155e; low
Road156e; low
Road157e; low
Road158e; low
Road159e; heavy
Road160e; normal
Road161e; heavy
Road162e; heavy
Road163e; normal
Road164e; normal
Road165e; low
Road166e; heavy
</Day>
<Day>
Road0e; normal
Road1e; heavy
Road2e; normal
Road3e; normal
Road4e; low
Road5e; normal
Road6e; normal
Road7e; normal
Road8e; low
Road9e; normal
Road10e; normal
Road11e; heavy
Road12e; low
Road13e; normal
Road14e; low
Road15e; heavy
Road16e; normal
Road17e; low
Road18e; heavy
Road19e; normal
Road20e; heavy
Road21e; low
Road22e; normal
Road23e; normal
Road24e; normal
Road25e; normal
Road26e; normal
Road27e; heavy
Road28e; normal
Road29e; normal
Road30e; low
Road31e; normal
Road32e; normal
Road33e; low
Road34e; normal
Road35e; heavy
Road36e; low
Road37e; low
Road38e; heavy
Road39e; heavy
Road40e; low
Road41e; heavy
Road42e; heavy
Road43e; low
Road44e; normal
Road45e; heavy
Road46e; normal
Road47e; heavy
Road48e; heavy
Road49e; low
Road50e; heavy
Road51e; heavy
Road52e; low
Road53e; normal
Road54e; normal
Road55e; normal
Road56e; normal
Road57e; normal
Road58e; normal
Road59e; normal
Road60e; heavy
Road61e; low
Road62e; low
Road63e; heavy
Road64e; normal
Road65e; low
Road66e; low
Road67e; low
Road68e; low
Road69e; low
Road70e; low
Road71e; normal
Road72e; low
Road73e; heavy
Road74e; low
Road75e; low
Road76e; low
Road77e; normal
Road78e; normal
Road79e; normal
Road80e; normal
Road81e; low
Road82e; normal
Road83e; low
Road84e; low
Road85e; low
Road86e; normal
Road87e; normal
Road88e; heavy
Road89e; normal
Road90e; normal
Road91e; normal
Road92e; normal
Road93e; heavy
Road94e; low
Road95e; low
Road96e; heavy
Road97e; normal
Road98e; heavy
Road99e; low
Road100e; low
Road101e; normal
Road102e; normal
Road103e; heavy
Road104e; normal
Road105e; heavy
Road106e; normal
Road107e; low
Road108e; normal
Road109e; normal
Road110e; normal
Road111e; normal
Road112e; heavy
Road113e; normal
Road114e; normal
Road115e; normal
Road116e; normal
Road117e; normal
Road118e; heavy
Road119e; normal
Road120e; low
Road121e; normal
Road122e; low
Road123e; heavy
Road124e; heavy
Road125e; normal
Road126e; heavy
Road127e; normal
Road128e; low
Road129e; low
Road130e; low
Road131e; normal
Road132e; normal
Road133e; low
Road134e; normal
Road135e; low
Road136e; normal
Road137e; heavy
Road138e; low
Road139e; normal
Road140e; normal
Road141e; normal
Road142e; normal
Road143e; normal
Road144e; normal
Road145e; normal
Road146e; low
Road147e; normal
Road148e; normal
Road149e; normal
Road150e; low
Road151e; normal
Road152e; low
Road153e; normal
Road154e; low
Road155e; normal
Road156e; normal
Road157e; heavy
Road158e; low
Road159e; normal
Road160e; low
Road161e; normal
Road162e; low
Road163e; low
Road164e; normal
Road165e; normal
Road166e; low
</Day>
<Day>
Road0e; normal
Road1e; normal
Road2e; normal
Road3e; normal
Road4e; low
Road5e; heavy
Road6e; normal
Road7e; low
Road8e; low
Road9e; normal
Road10e; normal
Road11e; heavy
Road12e; low
Road13e; low
Road14e; low
Road15e; normal
Road16e; low
Road17e; low
Road18e; heavy
Road19e; heavy
Road20e; normal
Road21e; normal
Road22e; normal
Road23e; normal
Road24e; normal
Road25e; normal
Road26e; normal
Road27e; low
Road28e; normal
Road29e; normal
Road30e; heavy
Road31e; normal
Road32e; normal
Road33e; low
Road34e; normal
Road35e; normal
Road36e; normal
Road37e; normal
Road38e; normal
Road39e; normal
Road40e; low
Road41e; low
Road42e; low
Road43e; low
Road44e; normal
Road45e; low
Road46e; normal
Road47e; low
Road48e; heavy
Road49e; normal
Road50e; normal
Road51e; low
Road52e; low
Road53e; low
Road54e; low
Road55e; heavy
Road56e; heavy
Road57e; low
Road58e; normal
Road59e; low
Road60e; normal
Road61e; normal
Road62e; low
Road63e; low
Road64e; normal
Road65e; heavy
Road66e; heavy
Road67e; normal
Road68e; normal
Road69e; normal
Road70e; low
